Year,Grid-ID,Latitude,Longitude,Elevation,AnnualMeanTemp,Avg_min,Avg_max
1901,1,42.785195,0.0169,1024.201416,6.766666667,11.425,2.075
1901,2,42.794134,0.01539,1041.625244,6.666666667,11.39166667,1.966666667
1901,3,42.78639,0.029005,1161.148071,6.066666667,10.675,1.441666667
1901,4,42.810815,0.000257,1167.578979,6.066666667,10.84166667,1.241666667
1901,5,42.828693,-0.002772,1170.5177,6.075,10.94166667,1.166666667
1901,6,42.776255,0.01841,1224.591309,5.741666667,10.325,1.141666667
1901,7,42.812012,0.012367,1237.768555,5.691666667,10.425,0.933333333
1901,8,42.76612,0.007818,1298.861084,5.333333333,9.866666667,0.8
1901,9,42.775059,0.006307,1306.922119,5.3,9.883333333,0.733333333
1901,10,42.677146,0.079928,1309.457764,5.333333333,9.708333333,0.925
1901,11,42.801877,0.001771,1329.007813,5.2,9.841666667,0.566666667
1901,12,42.814402,0.036588,1335.307007,5.075,9.433333333,0.733333333
1901,13,42.755984,-0.00277,1339.011475,5.175,9.808333333,0.541666667
1901,14,42.835595,-0.016107,1350.751953,5.075,9.775,0.391666667
1901,15,42.736907,-0.011842,1353.600464,5.058333333,9.516666667,0.575
1901,16,42.769703,0.044123,1360.205322,5.033333333,9.55,0.558333333
1901,17,42.747045,-0.001259,1375.814209,5,9.658333333,0.341666667
1901,18,42.787583,0.041111,1380.156982,4.916666667,9.375,0.458333333
1901,19,42.77745,0.030513,1382.426025,4.958333333,9.525,0.358333333
1901,20,42.813208,0.024477,1388.708374,4.9,9.508333333,0.258333333
1901,21,42.681488,0.071231,1394.410645,4.833333333,9.025,0.6
1901,22,42.800678,-0.010337,1408.5448,4.733333333,9.183333333,0.275
1901,23,42.795329,0.027497,1412.778564,4.816666667,9.55,0.1
1901,24,42.838138,0.007847,1431.749146,4.716666667,9.475,-0.058333333
1901,25,42.719029,-0.008819,1431.870361,4.608333333,8.958333333,0.291666667
1901,26,42.727968,-0.01033,1447.855835,4.558333333,8.983333333,0.141666667
1901,27,42.792938,0.003283,1449.192261,4.575,9.133333333,0.025
1901,28,42.819754,-0.001257,1451.430908,4.65,9.558333333,-0.258333333
1901,29,42.68297,0.082908,1461.881226,4.625,9.158333333,0.058333333
1901,30,42.710089,-0.007308,1468.756348,4.408333333,8.625,0.191666667
1901,31,42.744647,-0.025451,1481.284424,4.391666667,8.775,-0.025
1901,32,42.754204,0.07133,1489.279053,4.366666667,8.691666667,0.05
1901,33,42.815594,0.048699,1493.690918,4.233333333,8.383333333,0.075
1901,34,42.778643,0.042617,1525.805298,4.225,8.725,-0.291666667
1901,35,42.822147,0.022967,1529.701416,4.133333333,8.616666667,-0.35
1901,36,42.773862,-0.005795,1533.063354,4.15,8.7,-0.366666667
1901,37,42.799479,-0.022444,1544.46875,3.991666667,8.258333333,-0.275
1901,38,42.674918,0.07138,1551.948242,4,8.15,-0.116666667
1901,39,42.745846,-0.013355,1575.077759,3.958333333,8.516666667,-0.583333333
1901,40,42.761955,0.057728,1579.741699,3.908333333,8.216666667,-0.408333333
1901,41,42.788775,0.053217,1609.987915,3.716666667,8.016666667,-0.591666667
1901,42,42.764923,-0.004282,1620.738525,3.75,8.358333333,-0.858333333
1901,43,42.70115,-0.005797,1622.708252,3.525,7.475,-0.433333333
1901,44,42.755392,0.08343,1628.248535,3.683333333,7.991666667,-0.658333333
1901,45,42.833668,-0.027886,1633.574097,3.541666667,7.908333333,-0.816666667
1901,46,42.735708,-0.023937,1638.879639,3.608333333,8.025,-0.825
1901,47,42.772663,-0.017897,1639.213257,3.575,7.95,-0.783333333
1901,48,42.757181,0.009329,1658.146851,3.525,8.016666667,-0.95
1901,49,42.804268,0.025987,1674.507935,3.508333333,8.208333333,-1.208333333
1901,50,42.691618,0.08182,1679.746704,3.475,7.875,-0.933333333
1901,51,42.743445,-0.037547,1701.075317,3.241666667,7.558333333,-1.058333333
1901,52,42.827494,-0.014885,1702.876099,3.308333333,7.966666667,-1.35
1901,53,42.783999,0.004796,1710.784546,3.291666667,7.925,-1.316666667
1901,54,42.751823,0.047132,1714.116089,3.208333333,7.483333333,-1.083333333
1901,55,42.754785,-0.014869,1723.734253,3.208333333,7.733333333,-1.325
1901,56,42.760763,0.045628,1725.314209,3.208333333,7.6,-1.216666667
1901,57,42.748771,-0.075354,1730.704834,3.083333333,7.383333333,-1.225
1901,58,42.692804,0.093908,1734.856079,3.116666667,7.308333333,-1.075
1901,59,42.720226,0.003273,1759.228149,2.958333333,7.2,-1.3
1901,60,42.771463,-0.029999,1759.641479,2.925,7.15,-1.308333333
1901,61,42.746451,0.084929,1760.16687,3.025,7.383333333,-1.333333333
1901,62,42.753014,0.059231,1764.013306,3,7.366666667,-1.358333333
1901,63,42.76851,0.032021,1771.803589,3.008333333,7.566666667,-1.55
1901,64,42.756502,-0.088975,1783.470703,2.716666667,6.816666667,-1.383333333
1901,65,42.831086,0.021456,1787.287354,2.808333333,7.175,-1.566666667
1901,66,42.71783,-0.02091,1793.00415,2.841666667,7.291666667,-1.591666667
1901,67,42.78934,-0.033033,1796.705078,2.691666667,6.816666667,-1.45
1901,68,42.763724,-0.016382,1807.873779,2.775,7.225,-1.7
1901,69,42.781025,0.066826,1809.485352,2.683333333,6.816666667,-1.458333333
1901,70,42.748241,0.010839,1815.854492,2.708333333,7.091666667,-1.666666667
1901,71,42.767316,0.019919,1815.862183,2.75,7.266666667,-1.758333333
1901,72,42.79054,-0.020928,1819.497925,2.658333333,7.091666667,-1.741666667
1901,73,42.733943,0.05014,1820.770264,2.616666667,6.725,-1.491666667
1901,74,42.73751,0.086427,1821.391846,2.658333333,6.825,-1.525
1901,75,42.809617,-0.011852,1821.476685,2.7,7.191666667,-1.833333333
1901,76,42.838745,0.019898,1826.532227,2.633333333,7.066666667,-1.808333333
1901,77,42.725002,0.051642,1833.093628,2.525,6.516666667,-1.491666667
1901,78,42.690429,0.069733,1833.555176,2.641666667,6.891666667,-1.616666667
1901,79,42.742883,0.048636,1836.016235,2.575,6.791666667,-1.625
1901,80,42.738697,0.098523,1839.772095,2.533333333,6.641666667,-1.575
1901,81,42.816785,0.060811,1840.366943,2.458333333,6.508333333,-1.583333333
1901,82,42.747638,0.097027,1843.088135,2.541666667,6.691666667,-1.625
1901,83,42.769058,-0.0542,1844.807129,2.391666667,6.45,-1.633333333
1901,84,42.729166,0.001763,1844.898315,2.6,6.991666667,-1.825
1901,85,42.749977,-0.063258,1847.374146,2.508333333,6.808333333,-1.808333333
1901,86,42.70889,-0.019397,1857.48291,2.525,6.891666667,-1.858333333
1901,87,42.701746,0.092413,1859.956543,2.416666667,6.366666667,-1.566666667
1901,88,42.738105,0.000252,1861.286865,2.566666667,7.141666667,-2.033333333
1901,89,42.680299,0.059147,1870.565918,2.325,6.258333333,-1.608333333
1901,90,42.79174,-0.008823,1889.329346,2.358333333,6.825,-2.125
1901,91,42.817975,0.072923,1894.344604,2.075,5.9,-1.725
1901,92,42.789965,0.065323,1904.279175,2.208333333,6.341666667,-1.958333333
1901,93,42.686046,0.093094,1904.450195,2.333333333,6.758333333,-2.058333333
1901,94,42.756579,0.09553,1906.56665,2.2,6.25,-1.9
1901,95,42.798278,-0.034551,1909.152954,2.083333333,6.175,-1.983333333
1901,96,42.742243,-0.049642,1909.354248,2.183333333,6.441666667,-2.066666667
1901,97,42.741039,-0.061737,1913.064453,2.15,6.35,-2.041666667
1901,98,42.716062,0.053144,1919.745483,2.083333333,6.066666667,-1.908333333
1901,99,42.824534,0.047192,1927.806152,2.016666667,6.108333333,-2.058333333
1901,100,42.770261,-0.0421,1931.843628,2.008333333,6.133333333,-2.108333333
1901,101,42.762524,-0.028482,1932.120239,2.1,6.458333333,-2.241666667
1901,102,42.725568,-0.034515,1937.926758,2.066666667,6.35,-2.233333333
1901,103,42.747564,-0.08745,1942.419434,2.008333333,6.291666667,-2.275
1901,104,42.770895,0.056225,1944.244385,2.1,6.458333333,-2.275
1901,105,42.826294,-0.026997,1944.854614,1.983333333,6.333333333,-2.35
1901,106,42.730895,-0.07231,1949.732666,1.883333333,5.9,-2.125
1901,107,42.782214,0.078931,1954.924805,1.883333333,5.866666667,-2.083333333
1901,108,42.707121,0.054646,1956.820923,1.883333333,5.866666667,-2.066666667
1901,109,42.739833,-0.073832,1959.441772,1.908333333,6.058333333,-2.275
1901,110,42.728569,0.087924,1960.348633,1.883333333,5.908333333,-2.141666667
1901,111,42.752384,-0.039064,1965.742065,1.941666667,6.266666667,-2.391666667
1901,112,42.704151,-0.087826,1969.94397,1.833333333,5.958333333,-2.275
1901,113,42.68924,0.057647,1975.494629,1.825,5.875,-2.2
1901,114,42.763144,0.069829,1975.555786,1.908333333,6.175,-2.375
1901,115,42.755293,-0.101072,1976.402344,1.75,5.816666667,-2.316666667
1901,116,42.823341,0.035079,1977.705078,1.833333333,6.133333333,-2.45
1901,117,42.734507,-0.036031,1982.264893,1.85,6.158333333,-2.475
1901,118,42.759309,-0.107958,1987.060059,1.625,5.566666667,-2.308333333
1901,119,42.83228,0.03357,1987.190552,1.741666667,5.875,-2.4
1901,120,42.782801,-0.007309,1992.098755,1.858333333,6.408333333,-2.683333333
1901,121,42.71487,0.041053,1996.660156,1.758333333,5.866666667,-2.366666667
1901,122,42.724366,-0.046607,2002.682495,1.691666667,5.841666667,-2.45
1901,123,42.702924,-0.079781,2003.215332,1.625,5.625,-2.366666667
1901,124,42.757709,-0.076877,2012.508667,1.583333333,5.758333333,-2.558333333
1901,125,42.751181,-0.051161,2014.311768,1.675,6.016666667,-2.641666667
1901,126,42.726769,-0.022423,2018.22583,1.741666667,6.241666667,-2.783333333
1901,127,42.711316,-0.091138,2020.089844,1.591666667,5.75,-2.558333333
1901,128,42.825725,0.059306,2020.231445,1.525,5.483333333,-2.433333333
1901,129,42.807216,-0.03607,2022.551025,1.516666667,5.558333333,-2.533333333
1901,130,42.716629,-0.033,2023.055908,1.658333333,5.933333333,-2.641666667
1901,131,42.818556,-0.013368,2024.93811,1.691666667,6.283333333,-2.925
1901,132,42.796523,0.039604,2025.553833,1.7,6.241666667,-2.833333333
1901,133,42.745263,0.072831,2032.32605,1.641666667,6.016666667,-2.708333333
1901,134,42.779835,0.054721,2036.555908,1.625,6,-2.758333333
1901,135,42.721422,0.015364,2058.927246,1.35,5.333333333,-2.625
1901,136,42.758376,0.021428,2059.46875,1.475,5.8,-2.85
1901,137,42.805462,0.038096,2066.225342,1.491666667,6,-3.016666667
1901,138,42.746356,-0.099545,2066.889893,1.333333333,5.475,-2.816666667
1901,139,42.712483,0.016872,2068.444092,1.283333333,5.15,-2.591666667
1901,140,42.73094,0.112114,2070.049805,1.35,5.316666667,-2.633333333
1901,141,42.70769,-0.031486,2077.811523,1.366666667,5.616666667,-2.875
1901,142,42.783401,0.091036,2082.945313,1.166666667,4.941666667,-2.616666667
1901,143,42.817356,-0.025479,2083.120117,1.283333333,5.541666667,-3
1901,144,42.749437,0.022936,2087.958252,1.275,5.383333333,-2.841666667
1901,145,42.729756,0.100019,2092.750244,1.266666667,5.35,-2.833333333
1901,146,42.699951,-0.017885,2094.612793,1.175,5.266666667,-2.9
1901,147,42.781602,-0.019412,2097.491211,1.283333333,5.725,-3.133333333
1901,148,42.706488,-0.043574,2098.156738,1.191666667,5.283333333,-2.858333333
1901,149,42.826612,0.071132,2101.049561,1.058333333,4.883333333,-2.775
1901,150,42.767853,-0.066301,2101.512207,1.091666667,5.091666667,-2.908333333
1901,151,42.723811,0.039549,2109.260254,1.208333333,5.366666667,-2.983333333
1901,152,42.739882,0.11062,2113.202393,1.108333333,5.083333333,-2.85
1901,153,42.838897,0.03183,2113.555664,1.125,5.391666667,-3.116666667
1901,154,42.797715,0.051712,2117.474854,1.191666667,5.525,-3.175
1901,155,42.745436,-0.106773,2119.187988,1.041666667,5.116666667,-3.041666667
1901,156,42.720814,0.101514,2124.65918,1.083333333,5.066666667,-2.925
1901,157,42.838665,0.042073,2125.928711,1.008333333,5.125,-3.066666667
1901,158,42.737418,-0.09802,2132.389648,0.958333333,5.025,-3.066666667
1901,159,42.732751,0.038045,2139.65918,1.05,5.241666667,-3.141666667
1901,160,42.83136,-0.039195,2148.686279,0.85,4.908333333,-3.2
1901,161,42.780401,-0.031516,2149.863037,0.958333333,5.2,-3.283333333
1901,162,42.711287,0.004782,2149.914795,0.975,5.133333333,-3.2
1901,163,42.806654,0.050206,2157.487549,0.966666667,5.283333333,-3.366666667
1901,164,42.695216,0.104197,2159.684326,0.941666667,4.95,-3.083333333
1901,165,42.705285,-0.055662,2160.074707,0.85,4.858333333,-3.15
1901,166,42.773273,0.080431,2160.367432,0.875,4.908333333,-3.15
1901,167,42.764076,-0.10193,2164.370361,0.741666667,4.691666667,-3.2
1901,168,42.730362,0.013856,2167.320801,0.883333333,4.983333333,-3.241666667
1901,169,42.68892,0.100714,2171.630859,0.941666667,5.141666667,-3.25
1901,170,42.666244,0.000403,2172.834473,0.8,4.75,-3.125
1901,171,42.757764,0.107631,2173.815186,0.758333333,4.683333333,-3.116666667
1901,172,42.721999,0.113607,2173.884766,0.791666667,4.65,-3.083333333
1901,173,42.791154,0.07743,2183.75,0.733333333,4.725,-3.258333333
1901,174,42.728908,-0.103455,2184.413574,0.683333333,4.658333333,-3.283333333
1901,175,42.753585,-0.026967,2187.334473,0.875,5.358333333,-3.6
1901,176,42.806014,-0.048178,2189.011963,0.6,4.508333333,-3.291666667
1901,177,42.761323,-0.040582,2190.243164,0.775,5.05,-3.483333333
1902,178,42.785195,0.0169,1024.201416,7.008333333,11.63333333,2.4
1902,179,42.794134,0.01539,1041.625244,6.925,11.59166667,2.266666667
1902,180,42.78639,0.029005,1161.148071,6.316666667,10.91666667,1.75
1902,181,42.810815,0.000257,1167.578979,6.3,11.05833333,1.55
1902,182,42.828693,-0.002772,1170.5177,6.308333333,11.15833333,1.475
1902,183,42.776255,0.01841,1224.591309,5.991666667,10.54166667,1.45
1902,184,42.812012,0.012367,1237.768555,5.941666667,10.64166667,1.241666667
1902,185,42.76612,0.007818,1298.861084,5.591666667,10.08333333,1.116666667
1902,186,42.775059,0.006307,1306.922119,5.575,10.09166667,1.066666667
1902,187,42.677146,0.079928,1309.457764,5.583333333,9.95,1.233333333
1902,188,42.801877,0.001771,1329.007813,5.458333333,10.075,0.866666667
1902,189,42.814402,0.036588,1335.307007,5.333333333,9.633333333,1.05
1902,190,42.755984,-0.00277,1339.011475,5.433333333,10.025,0.858333333
1902,191,42.835595,-0.016107,1350.751953,5.341666667,9.966666667,0.691666667
1902,192,42.736907,-0.011842,1353.600464,5.308333333,9.725,0.891666667
1902,193,42.769703,0.044123,1360.205322,5.308333333,9.766666667,0.866666667
1902,194,42.747045,-0.001259,1375.814209,5.258333333,9.858333333,0.658333333
1902,195,42.787583,0.041111,1380.156982,5.175,9.6,0.766666667
1902,196,42.77745,0.030513,1382.426025,5.2,9.75,0.658333333
1902,197,42.813208,0.024477,1388.708374,5.141666667,9.741666667,0.566666667
1902,198,42.681488,0.071231,1394.410645,5.091666667,9.258333333,0.933333333
1902,199,42.800678,-0.010337,1408.5448,4.983333333,9.391666667,0.591666667
1902,200,42.795329,0.027497,1412.778564,5.091666667,9.741666667,0.416666667
1902,201,42.838138,0.007847,1431.749146,4.966666667,9.658333333,0.25
1902,202,42.719029,-0.008819,1431.870361,4.875,9.15,0.6
1902,203,42.727968,-0.01033,1447.855835,4.833333333,9.191666667,0.458333333
1902,204,42.792938,0.003283,1449.192261,4.841666667,9.325,0.341666667
1902,205,42.819754,-0.001257,1451.430908,4.916666667,9.75,0.066666667
1902,206,42.68297,0.082908,1461.881226,4.875,9.383333333,0.375
1902,207,42.710089,-0.007308,1468.756348,4.666666667,8.841666667,0.5
1902,208,42.744647,-0.025451,1481.284424,4.641666667,9,0.291666667
1902,209,42.754204,0.07133,1489.279053,4.633333333,8.908333333,0.35
1902,210,42.815594,0.048699,1493.690918,4.5,8.6,0.383333333
1902,211,42.778643,0.042617,1525.805298,4.475,8.958333333,0
1902,212,42.822147,0.022967,1529.701416,4.4,8.85,-0.041666667
1902,213,42.773862,-0.005795,1533.063354,4.408333333,8.883333333,-0.058333333
1902,214,42.799479,-0.022444,1544.46875,4.25,8.45,0.016666667
1902,215,42.674918,0.07138,1551.948242,4.275,8.383333333,0.183333333
1902,216,42.745846,-0.013355,1575.077759,4.241666667,8.716666667,-0.266666667
1902,217,42.761955,0.057728,1579.741699,4.166666667,8.416666667,-0.091666667
1902,218,42.788775,0.053217,1609.987915,3.975,8.233333333,-0.266666667
1902,219,42.764923,-0.004282,1620.738525,4.016666667,8.575,-0.55
1902,220,42.70115,-0.005797,1622.708252,3.775,7.691666667,-0.125
1902,221,42.755392,0.08343,1628.248535,3.925,8.191666667,-0.35
1902,222,42.833668,-0.027886,1633.574097,3.808333333,8.116666667,-0.533333333
1902,223,42.735708,-0.023937,1638.879639,3.858333333,8.25,-0.516666667
1902,224,42.772663,-0.017897,1639.213257,3.833333333,8.158333333,-0.475
1902,225,42.757181,0.009329,1658.146851,3.791666667,8.233333333,-0.633333333
1902,226,42.804268,0.025987,1674.507935,3.758333333,8.433333333,-0.925
1902,227,42.691618,0.08182,1679.746704,3.716666667,8.091666667,-0.658333333
1902,228,42.743445,-0.037547,1701.075317,3.508333333,7.758333333,-0.741666667
1902,229,42.827494,-0.014885,1702.876099,3.566666667,8.175,-1.041666667
1902,230,42.783999,0.004796,1710.784546,3.558333333,8.125,-1.008333333
1902,231,42.751823,0.047132,1714.116089,3.483333333,7.725,-0.758333333
1902,232,42.754785,-0.014869,1723.734253,3.483333333,7.958333333,-1.016666667
1902,233,42.760763,0.045628,1725.314209,3.441666667,7.816666667,-0.9
1902,234,42.748771,-0.075354,1730.704834,3.341666667,7.575,-0.916666667
1902,235,42.692804,0.093908,1734.856079,3.391666667,7.533333333,-0.758333333
1902,236,42.720226,0.003273,1759.228149,3.216666667,7.425,-0.983333333
1902,237,42.771463,-0.029999,1759.641479,3.158333333,7.358333333,-1.025
1902,238,42.746451,0.084929,1760.16687,3.291666667,7.608333333,-1.016666667
1902,239,42.753014,0.059231,1764.013306,3.258333333,7.566666667,-1.05
1902,240,42.76851,0.032021,1771.803589,3.25,7.75,-1.25
1902,241,42.756502,-0.088975,1783.470703,2.983333333,7.033333333,-1.066666667
1902,242,42.831086,0.021456,1787.287354,3.091666667,7.383333333,-1.25
1902,243,42.71783,-0.02091,1793.00415,3.1,7.508333333,-1.283333333
1902,244,42.78934,-0.033033,1796.705078,2.933333333,7.025,-1.141666667
1902,245,42.763724,-0.016382,1807.873779,3.033333333,7.441666667,-1.4
1902,246,42.781025,0.066826,1809.485352,2.941666667,7.033333333,-1.158333333
1902,247,42.748241,0.010839,1815.854492,2.983333333,7.3,-1.35
1902,248,42.767316,0.019919,1815.862183,3,7.475,-1.458333333
1902,249,42.79054,-0.020928,1819.497925,2.916666667,7.275,-1.433333333
1902,250,42.733943,0.05014,1820.770264,2.875,6.95,-1.183333333
1902,251,42.73751,0.086427,1821.391846,2.916666667,7.05,-1.225
1902,252,42.809617,-0.011852,1821.476685,2.933333333,7.416666667,-1.533333333
1902,253,42.838745,0.019898,1826.532227,2.883333333,7.258333333,-1.491666667
1902,254,42.725002,0.051642,1833.093628,2.783333333,6.733333333,-1.191666667
1902,255,42.690429,0.069733,1833.555176,2.908333333,7.125,-1.3
1902,256,42.742883,0.048636,1836.016235,2.858333333,7.016666667,-1.333333333
1902,257,42.738697,0.098523,1839.772095,2.8,6.866666667,-1.25
1902,258,42.816785,0.060811,1840.366943,2.733333333,6.716666667,-1.25
1902,259,42.747638,0.097027,1843.088135,2.8,6.916666667,-1.308333333
1902,260,42.769058,-0.0542,1844.807129,2.658333333,6.641666667,-1.325
1902,261,42.729166,0.001763,1844.898315,2.841666667,7.216666667,-1.525
1902,262,42.749977,-0.063258,1847.374146,2.758333333,7.016666667,-1.5
1902,263,42.70889,-0.019397,1857.48291,2.766666667,7.116666667,-1.575
1902,264,42.701746,0.092413,1859.956543,2.666666667,6.616666667,-1.275
1902,265,42.738105,0.000252,1861.286865,2.833333333,7.366666667,-1.733333333
1902,266,42.680299,0.059147,1870.565918,2.6,6.491666667,-1.291666667
1902,267,42.79174,-0.008823,1889.329346,2.6,7.033333333,-1.833333333
1902,268,42.817975,0.072923,1894.344604,2.35,6.116666667,-1.408333333
1902,269,42.789965,0.065323,1904.279175,2.466666667,6.558333333,-1.641666667
1902,270,42.686046,0.093094,1904.450195,2.616666667,6.975,-1.741666667
1902,271,42.756579,0.09553,1906.56665,2.45,6.475,-1.6
1902,272,42.798278,-0.034551,1909.152954,2.366666667,6.375,-1.675
1902,273,42.742243,-0.049642,1909.354248,2.441666667,6.641666667,-1.766666667
1902,274,42.741039,-0.061737,1913.064453,2.4,6.558333333,-1.766666667
1902,275,42.716062,0.053144,1919.745483,2.341666667,6.275,-1.591666667
1902,276,42.824534,0.047192,1927.806152,2.275,6.308333333,-1.758333333
1902,277,42.770261,-0.0421,1931.843628,2.258333333,6.333333333,-1.808333333
1902,278,42.762524,-0.028482,1932.120239,2.366666667,6.658333333,-1.933333333
1902,279,42.725568,-0.034515,1937.926758,2.325,6.558333333,-1.933333333
1902,280,42.747564,-0.08745,1942.419434,2.283333333,6.5,-1.95
1902,281,42.770895,0.056225,1944.244385,2.341666667,6.666666667,-1.975
1902,282,42.826294,-0.026997,1944.854614,2.233333333,6.55,-2.05
1902,283,42.730895,-0.07231,1949.732666,2.133333333,6.116666667,-1.816666667
1902,284,42.782214,0.078931,1954.924805,2.158333333,6.075,-1.791666667
1902,285,42.707121,0.054646,1956.820923,2.15,6.091666667,-1.775
1902,286,42.739833,-0.073832,1959.441772,2.15,6.275,-1.975
1902,287,42.728569,0.087924,1960.348633,2.175,6.141666667,-1.825
1902,288,42.752384,-0.039064,1965.742065,2.183333333,6.475,-2.1
1902,289,42.704151,-0.087826,1969.94397,2.075,6.15,-1.966666667
1902,290,42.68924,0.057647,1975.494629,2.091666667,6.066666667,-1.891666667
1902,291,42.763144,0.069829,1975.555786,2.158333333,6.383333333,-2.05
1902,292,42.755293,-0.101072,1976.402344,1.991666667,6.016666667,-2.025
1902,293,42.823341,0.035079,1977.705078,2.1,6.341666667,-2.141666667
1902,294,42.734507,-0.036031,1982.264893,2.108333333,6.366666667,-2.158333333
1902,295,42.759309,-0.107958,1987.060059,1.891666667,5.775,-2.008333333
1902,296,42.83228,0.03357,1987.190552,1.991666667,6.091666667,-2.108333333
1902,297,42.782801,-0.007309,1992.098755,2.116666667,6.608333333,-2.358333333
1902,298,42.71487,0.041053,1996.660156,2.008333333,6.091666667,-2.058333333
1902,299,42.724366,-0.046607,2002.682495,1.941666667,6.041666667,-2.141666667
1902,300,42.702924,-0.079781,2003.215332,1.9,5.825,-2.05
1902,301,42.757709,-0.076877,2012.508667,1.858333333,5.95,-2.25
1902,302,42.751181,-0.051161,2014.311768,1.941666667,6.208333333,-2.325
1902,303,42.726769,-0.022423,2018.22583,1.991666667,6.458333333,-2.475
1902,304,42.711316,-0.091138,2020.089844,1.866666667,5.966666667,-2.25
1902,305,42.825725,0.059306,2020.231445,1.775,5.683333333,-2.108333333
1902,306,42.807216,-0.03607,2022.551025,1.766666667,5.75,-2.233333333
1902,307,42.716629,-0.033,2023.055908,1.908333333,6.15,-2.325
1902,308,42.818556,-0.013368,2024.93811,1.933333333,6.5,-2.6
1902,309,42.796523,0.039604,2025.553833,1.966666667,6.441666667,-2.533333333
1902,310,42.745263,0.072831,2032.32605,1.925,6.233333333,-2.4
1902,311,42.779835,0.054721,2036.555908,1.875,6.216666667,-2.45
1902,312,42.721422,0.015364,2058.927246,1.616666667,5.541666667,-2.3
1902,313,42.758376,0.021428,2059.46875,1.758333333,6.008333333,-2.55
1902,314,42.805462,0.038096,2066.225342,1.725,6.2,-2.716666667
1902,315,42.746356,-0.099545,2066.889893,1.583333333,5.691666667,-2.5
1902,316,42.712483,0.016872,2068.444092,1.541666667,5.358333333,-2.283333333
1902,317,42.73094,0.112114,2070.049805,1.591666667,5.525,-2.316666667
1902,318,42.70769,-0.031486,2077.811523,1.616666667,5.808333333,-2.566666667
1902,319,42.783401,0.091036,2082.945313,1.416666667,5.166666667,-2.316666667
1902,320,42.817356,-0.025479,2083.120117,1.533333333,5.766666667,-2.683333333
1902,321,42.749437,0.022936,2087.958252,1.525,5.583333333,-2.533333333
1902,322,42.729756,0.100019,2092.750244,1.541666667,5.575,-2.525
1902,323,42.699951,-0.017885,2094.612793,1.466666667,5.491666667,-2.575
1902,324,42.781602,-0.019412,2097.491211,1.558333333,5.95,-2.841666667
1902,325,42.706488,-0.043574,2098.156738,1.466666667,5.483333333,-2.558333333
1902,326,42.826612,0.071132,2101.049561,1.316666667,5.108333333,-2.466666667
1902,327,42.767853,-0.066301,2101.512207,1.358333333,5.291666667,-2.591666667
1902,328,42.723811,0.039549,2109.260254,1.458333333,5.575,-2.658333333
1902,329,42.739882,0.11062,2113.202393,1.391666667,5.316666667,-2.533333333
1902,330,42.838897,0.03183,2113.555664,1.391666667,5.625,-2.808333333
1902,331,42.797715,0.051712,2117.474854,1.45,5.733333333,-2.858333333
1902,332,42.745436,-0.106773,2119.187988,1.3,5.308333333,-2.716666667
1902,333,42.720814,0.101514,2124.65918,1.341666667,5.3,-2.616666667
1902,334,42.838665,0.042073,2125.928711,1.275,5.325,-2.766666667
1902,335,42.737418,-0.09802,2132.389648,1.225,5.233333333,-2.775
1902,336,42.732751,0.038045,2139.65918,1.308333333,5.45,-2.816666667
1902,337,42.83136,-0.039195,2148.686279,1.108333333,5.116666667,-2.908333333
1902,338,42.780401,-0.031516,2149.863037,1.225,5.408333333,-2.975
1902,339,42.711287,0.004782,2149.914795,1.241666667,5.358333333,-2.866666667
1902,340,42.806654,0.050206,2157.487549,1.233333333,5.5,-3.058333333
1902,341,42.695216,0.104197,2159.684326,1.208333333,5.175,-2.775
1902,342,42.705285,-0.055662,2160.074707,1.125,5.075,-2.858333333
1902,343,42.773273,0.080431,2160.367432,1.125,5.133333333,-2.841666667
1902,344,42.764076,-0.10193,2164.370361,0.991666667,4.891666667,-2.891666667
1902,345,42.730362,0.013856,2167.320801,1.125,5.2,-2.933333333
1902,346,42.68892,0.100714,2171.630859,1.208333333,5.366666667,-2.941666667
1902,347,42.666244,0.000403,2172.834473,1.083333333,4.958333333,-2.808333333
1902,348,42.757764,0.107631,2173.815186,1.033333333,4.891666667,-2.833333333
1902,349,42.721999,0.113607,2173.884766,1.033333333,4.866666667,-2.783333333
1902,350,42.791154,0.07743,2183.75,1.025,4.95,-2.958333333
1902,351,42.728908,-0.103455,2184.413574,0.933333333,4.85,-2.983333333
1902,352,42.753585,-0.026967,2187.334473,1.133333333,5.566666667,-3.283333333
1902,353,42.806014,-0.048178,2189.011963,0.858333333,4.7,-2.983333333
1902,354,42.761323,-0.040582,2190.243164,1.025,5.25,-3.183333333
1903,355,42.785195,0.0169,1024.201416,7.241666667,11.9,2.533333333
1903,356,42.794134,0.01539,1041.625244,7.158333333,11.89166667,2.408333333
1903,357,42.78639,0.029005,1161.148071,6.516666667,11.175,1.891666667
1903,358,42.810815,0.000257,1167.578979,6.525,11.31666667,1.7
1903,359,42.828693,-0.002772,1170.5177,6.525,11.44166667,1.608333333
1903,360,42.776255,0.01841,1224.591309,6.208333333,10.80833333,1.591666667
1903,361,42.812012,0.012367,1237.768555,6.158333333,10.925,1.375
1903,362,42.76612,0.007818,1298.861084,5.808333333,10.375,1.266666667
1903,363,42.775059,0.006307,1306.922119,5.8,10.375,1.2
1903,364,42.677146,0.079928,1309.457764,5.791666667,10.225,1.383333333
1903,365,42.801877,0.001771,1329.007813,5.666666667,10.35833333,1
